created_at,full_text,favorite_count,retweet_count
2018-08-18,".....Censorship is a very dangerous thing &amp; absolutely impossible to police. If you are weeding out Fake News, there is nothing so Fake as CNN &amp; MSNBC, &amp; yet I do not ask that their sick behavior be removed. I get used to it and watch with a grain of salt, or don’t watch at all..",125359,33656
2018-08-18,"Social Media is totally discriminating against Republican/Conservative voices. Speaking loudly and clearly for the Trump Administration, we won’t let that happen. They are closing down the opinions of many people on the RIGHT, while at the same time doing nothing to others.......",114327,36904
2018-08-18,"....financial gain is a Federal Gratuity Statute Violation, Bribery Statute Violation, Honest Services Violation....all Major Crimes....because the DOJ is run by BLANK Jeff Sessions......”  Gregg Jarrett.  So when does Mueller do what must be done? Probably never! @FoxNews",70387,17809
2018-08-18,"“Bruce Ohr of DOJ is in legal jeopardy, it’s astonishing that he’s still employed. Bruce &amp; Nelly Ohr’s bank account is getting fatter &amp; fatter because of the Dossier that they are both peddling. He doesn’t disclose it under Fed Regs. Using your Federal office for personal.......",77845,21533
2018-08-17,“Fox News has learned that Bruce Ohr wrote Christopher Steele following the firing of James Comey saying that he was afraid the anti-Trump Russia probe will be exposed.”  Charles Payne  @FoxBusiness   How much more does Mueller have to see? They have blinders on - RIGGED!,93972,28007
2018-08-17,https://t.co/TmICRUV9uo,81393,21957
2018-08-17,"...I say Andrew’s was a bigger and more incompetent blunder. He should easily win his race against a Super Liberal Actress, but his political career is over!",56893,12367
2018-08-17,"Which is worse, Hightax Andrew Cuomo''s statement, “WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT” or Hillary Clinton’s “DEPLORABLES” statement...",76306,18609
2018-08-17,"When a politician admits that “We’re not going to make America great again,” there doesn’t seem to be much reason to ever vote for him. This could be a career threatening statement by Andrew Cuomo, with many wanting him to resign-he will get higher ratings than his brother Chris!",88710,21878
2018-08-17,"Wow! Big pushback on Governor Andrew Cuomo of New York for his really dumb statement about America’s lack of greatness. I have already MADE America Great Again, just look at the markets, jobs, military- setting records, and we will do even better. Andrew “choked” badly, mistake!",90531,21168
2018-08-17,The U.S. has more than double the growth rate than it had 18 months ago.,87381,19547
2018-08-17,"Just announced, youth unemployment is at a 50 year low!  @foxandfriends",88631,19532
2018-08-17,"....attend the big parade already scheduled at Andrews Air Force Base on a different date, &amp; go to the Paris parade, celebrating the end of the War, on November 11th. Maybe we will do something next year in D.C. when the cost comes WAY DOWN. Now we can buy some more jet fighters!",70597,15466
2018-08-17,"The local politicians who run Washington, D.C. (poorly) know a windfall when they see it. When asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that I cancelled it. Never let someone hold you up! I will instead...",83016,18462
2018-08-17,"How does a politician, Cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the U.S., survive making the statement, WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT? Which section of the sentence is worse?",78003,20616
2018-08-17,"In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even better in the U.S. “Stop quarterly reporting &amp; go to a six month system,” said one. That would allow greater flexibility &amp; save money. I have asked the SEC to study!",75838,16739
2018-08-17,".....released in 2017. If his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  Richard Burr (R-NC) Senate Intel Cmte Chair  @LouDobbs",53729,13699
2018-08-17,"“Director Brennan’s recent statements purport to know as fact that the Trump campaign colluded with a foreign power. If Director Brennan’s statement is based on intelligence he received while leading the CIA, why didn’t he include it in the Intelligence Community Assessment......",71371,18992
2018-08-17,"“....An incredibly corrupt FBI &amp; DOJ trying to steer the outcome of a Presidential Election. Brennan has gone off the deep end, he’s disgraced and discredited himself. His conduct has been outrageous.” Chris Farrell, Judicial Watch.",83178,21633
2018-08-17,"How can “Senator” Richard Blumenthal, who went around for twenty years as a Connecticut politician bragging that he was a great Marine war hero in Vietnam (then got caught and sobbingly admitted he was neither a Marine nor ever in Vietnam), pass judgement on anyone? Loser!",110361,30068
2018-08-17,".@TuckerCarlson speaking of John Brennan: “How did somebody so obviously limited intellectually get to be CIA Director in the first place?” Now that is a really good question! Then followed by “Richard Blumenthal of Connecticut is a FAKE War Hero...” So true, a total Fake!",72845,19042
2018-08-16,"“Very concerned about Comey’s firing, afraid they will be exposed,” said Bruce Ohr. DOJ’s Emails &amp; Notes show Bruce Ohr’s connection to (phony &amp; discredited) Trump Dossier. A creep thinking he would get caught in a dishonest act. Rigged Witch Hunt!",76887,21645
2018-08-16,"“While Steele shopped the document to multiple media outlets, he also asked for help with a RUSSIAN Oligarch.”  Catherine Herridge of @FoxNews  @LouDobbs  In other words, they were colluding with Russia!",62805,17830
2018-08-16,“The FBI received documents from Bruce Ohr (of the Justice Department &amp; whose wife Nelly worked for Fusion GPS).” Disgraced and fired FBI Agent Peter Strzok. This is too crazy to be believed! The Rigged Witch Hunt has zero credibility.,79477,21096
2018-08-16,"Turkey has taken advantage of the United States for many years. They are now holding our wonderful Christian Pastor, who I must now ask to represent our Country as a great patriot hostage. We will pay nothing for the release of an innocent man, but we are cutting back on Turkey!",86925,23068
2018-08-16,"The Queen of Soul, Aretha Franklin, is dead. She was a great woman, with a wonderful gift from God, her voice. She will be missed!",147328,27668
2018-08-16,"There is nothing that I would want more for our Country than true FREEDOM OF THE PRESS. The fact is that the Press is FREE to write and say anything it wants, but much of what it says is FAKE NEWS, pushing a political agenda or just plain trying to hurt people. HONESTY WINS!",135245,36485
2018-08-16,"The Boston Globe, which was sold to the the Failing New York Times for 1.3 BILLION DOLLARS (plus 800 million dollars in losses &amp; investment), or 2.1 BILLION DOLLARS, was then sold by the Times for 1 DOLLAR. Now the Globe is in COLLUSION with other papers on free press. PROVE IT!",66703,16750
2018-08-16,THE FAKE NEWS MEDIA IS THE OPPOSITION PARTY. It is very bad for our Great Country....BUT WE ARE WINNING!,105151,25285
2018-08-16,"Our Economy is doing better than ever. Money is pouring into our cherished DOLLAR like rarely before, companies earnings are higher than ever, inflation is low &amp; business optimism is higher than it has ever been. For the first time in many decades, we are protecting our workers!",91785,21965
2018-08-16,“I’d strip the whole bunch of them. They’re all corrupt. They’ve all abused their power. They’ve all betrayed the American people with a political agenda. They tried to steal and influence an election in the United States.” @seanhannity,109995,29431
2018-08-16,"Mark Levin “When they had power they didn’t stop the Russians, the Chinese, the North Koreans, they funded the Iranians &amp; are responsible for the greatest scandal in American history by interfering with our election &amp; trying to undermine the Trump Campaign and Trump Presidency.”",102594,30939
2018-08-16,"“WE’RE NOT GOING TO MAKE AMERICA GREAT AGAIN, IT WAS NEVER THAT GREAT.” Can you believe this is the Governor of the Highest Taxed State in the U.S., Andrew Cuomo, having a total meltdown!",127718,34802
2018-08-16,"“Hillary Clinton clearly got a pass by the FBI. We have the unfortunate situation where they then decided they were going to frame Donald Trump” concerning the Rigged Witch Hunt. JOE DIGENOVA, former U.S. Attorney.",93144,24286
2018-08-16,"“John Brennan is a stain on the Country, we deserve better than this.” Former Secret Service Agent and author of new book, “Spygate, the Attempted Sabotage of Donald J. Trump,” Dan Bongino. Thank you Dan, and good luck with the book!",93925,24766
